segment,date,period,number_of_stores,numeric_distribution_pct,pdo_kgs,pdo_rs,purchase_weight_tonnes,sales_units_000,sales_value_lakhs,stock_weight_tonnes,str_days,volume_tonnes,number_of_stores_outlier_flag,numeric_distribution_pct_outlier_flag,pdo_kgs_outlier_flag,pdo_rs_outlier_flag,purchase_weight_tonnes_outlier_flag,sales_units_000_outlier_flag,sales_value_lakhs_outlier_flag,stock_weight_tonnes_outlier_flag,str_days_outlier_flag,volume_tonnes_outlier_flag
East Zone - Urban,2019-08-01,AUG19,389327.0,100.0,5.139744884,3857.254167282,1976.142326389,87365.91645652,13049.274921417751,1260.5506625255002,22.873254123,1914.335970908,0,0,0,0,1,0,1,1,0,1
Faridabad,2017-06-01,JUN17,9498.0,100.0,7.616526798,4248.129308761,71.032518489,3837.31313612,403.487321746,28.149121857,11.673389218,72.341771524,0,0,0,0,0,0,0,0,0,0
Faridabad,2017-07-01,JUL17,9706.0,100.0,7.196201379,4022.628602899,71.36004315,3782.02421705,390.436332197,29.133396887,12.513211493,69.846330587,0,0,0,0,0,0,0,0,0,0
Faridabad,2017-08-01,AUG17,9570.0,100.0,7.416826084,4227.580850088,78.657523724,3648.82037942,404.579487353,36.914128609,15.602128213,70.979025627,0,0,0,0,0,0,0,0,0,0
Faridabad,2017-09-01,SEP17,9270.0,100.0,7.984037665,4533.351938755,78.970313583,3944.7014605,420.241724723,41.898040888,16.982931572,74.012029154,0,0,0,0,0,0,0,0,0,0
Faridabad,2017-10-01,OCT17,9425.0,100.0,9.840234685,6420.850251277,96.030393608,4181.62484111,605.165136183,44.764915501,14.480121588,92.74421191,0,0,0,0,0,0,0,0,0,0
Faridabad,2017-11-01,NOV17,9593.0,100.0,8.415152051,4997.637523208,75.867891553,4285.3113213,479.423367601,39.13571855,14.543808744,80.726553625,0,0,0,0,0,0,0,0,0,0
Faridabad,2017-12-01,DEC17,9612.0,100.0,8.68372851,5097.405560151,85.326906687,4356.28107696,489.962622442,40.2127596,14.453237296,83.467998434,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-01-01,JAN18,9815.0,100.0,7.916214846,4530.808689178,84.470831842,4098.18694367,444.698872843,48.395367069,18.686035371,77.697648712,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-02-01,FEB18,10236.0,100.0,8.781301002,5081.607828011,92.465748262,4627.78274915,520.153377275,49.24562251,16.436136722,89.885397056,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-03-01,MAR18,10241.0,100.0,9.462727467,5199.55636238,93.608385014,5122.41881628,532.486567071,44.860123189,13.887466303,96.907791986,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-04-01,APR18,10485.0,100.0,8.715220727,4754.22813702,89.58566516,4784.98482238,498.480820167,43.096047287,14.148547859,91.379089321,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-05-01,MAY18,10093.0,100.0,8.829636221,4701.994581623,88.360452444,4652.89667843,474.572313123,42.189070749,14.202281948,89.117518374,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-06-01,JUN18,9859.0,100.0,8.765209183,4667.015942086,82.590053051,4480.29209362,460.12110173,36.99061875,12.841557448,86.416197337,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-07-01,JUL18,9850.0,100.0,8.925042443,4712.983381794,94.42593108,4404.31853551,464.228863107,43.431148425,14.820950182,87.911668061,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-08-01,AUG18,10033.0,100.0,9.653637313,5226.230278924,105.317383604,4702.77239555,524.347683884,52.121276266,16.14412478,96.854943165,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-09-01,SEP18,9913.0,100.0,9.952232124,5641.571884128,97.255866188,4758.61821983,559.249020874,48.233255996,14.667031737,98.656477042,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-10-01,OCT18,9903.0,100.0,10.37950077,5798.011292245,110.899943111,5256.05271532,574.177058271,56.38825213,16.457605326,102.788196123,0,0,0,0,0,0,0,0,0,0
Faridabad,2018-11-01,NOV18,10008.0,100.0,10.733492614500001,7223.510768586,126.277478727,5220.53236477,722.92895772,59.435404402,14.716422246,121.161387068,0,0,1,0,0,0,0,0,0,0
Faridabad,2018-12-01,DEC18,10536.0,100.0,10.342977738,5691.819111137,105.414296237,5315.57857601,599.690061549,54.955334119,15.128983718,108.973613448,0,0,0,0,0,0,0,0,0,0
Faridabad,2019-01-01,JAN19,10520.0,100.0,10.733492614500001,6115.482051045,116.61804584,5931.43558057,643.34871177,53.275630097,13.525913997,118.163467786,0,0,1,0,0,0,0,0,0,0
Faridabad,2019-02-01,FEB19,10394.0,100.0,10.733492614500001,6144.393562635,126.212330146,5672.92034849,638.6482669,61.728962257,15.742404809,117.635703703,0,0,1,0,0,0,0,0,0,0
Faridabad,2019-03-01,MAR19,10897.0,100.0,10.733492614500001,6406.065437098,124.681150052,6625.12443423,698.068950681,56.825420601,12.957426622,131.566449706,0,0,1,0,0,0,0,0,0,0
Faridabad,2019-04-01,APR19,10603.0,100.0,10.733492614500001,6265.07385807,123.386789143,6438.51928187,664.285781171,53.99878198,12.773924208,126.817995242,0,0,1,0,0,0,0,0,0,0
Faridabad,2019-05-01,MAY19,10681.0,100.0,10.733492614500001,5616.186819214,115.530938783,6090.8693536,599.86491416,51.778861656,13.137385815,118.240102826,0,0,1,0,0,0,0,0,0,0
Faridabad,2019-06-01,JUN19,10638.0,100.0,10.342628088,5295.703745716,103.602906781,5647.66419484,563.356964469,44.661420368,12.177633279,110.024877603,0,0,0,0,0,0,0,0,0,0
Faridabad,2019-07-01,JUL19,10476.0,100.0,10.733492614500001,5820.715525153,131.413255371,5989.79253163,609.778158415,57.497699349,14.497360734,118.982414255,0,0,1,0,0,0,0,0,0,0
Faridabad,2019-08-01,AUG19,10074.0,100.0,10.733492614500001,7370.034884709,144.764883225,5986.5089909,742.457314286,68.668057862,15.348333717,134.219243201,0,0,1,0,0,0,0,0,0,0
Grocers/GS Large,2017-06-01,JUN17,549861.25,100.0,3.898557443,2518.379494235,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,22.865877052,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2017-07-01,JUL17,549861.25,100.0,3.883300211,2523.401634436,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.102365356,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2017-08-01,AUG17,549861.25,100.0,4.118399094,2715.378533026,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,22.595808591,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2017-09-01,SEP17,549861.25,100.0,4.044389932,2660.505549136,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.029374947,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2017-10-01,OCT17,549861.25,100.0,4.27532638,2825.681552059,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.239064797,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2017-11-01,NOV17,549861.25,100.0,4.209877855,2793.062955584,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.590603864,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2017-12-01,DEC17,549861.25,100.0,4.351479245,2889.409080039,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.896071515,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-01-01,JAN18,549861.25,100.0,4.52562278,2996.167787933,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.722388399,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-02-01,FEB18,549861.25,100.0,4.191708185,2759.580715177,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,28.895505836,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-03-01,MAR18,549861.25,100.0,4.500502265,2880.641743378,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.712908233,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-04-01,APR18,549861.25,100.0,4.267954303,2689.791565274,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.769860223,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-05-01,MAY18,549861.25,100.0,4.212979287,2638.324676308,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.195389305,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-06-01,JUN18,549861.25,100.0,4.104615064,2560.020195276,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.359680145,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-07-01,JUL18,549861.25,100.0,4.328564384,2703.096212836,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.909339729,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-08-01,AUG18,549861.25,100.0,4.45384237,2786.899977183,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,26.125116516,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-09-01,SEP18,549861.25,100.0,4.506803309,2821.222156342,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.04257334,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-10-01,OCT18,549861.25,100.0,4.670158794,2887.707674763,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,26.746414918,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-11-01,NOV18,549861.25,100.0,4.566628274,2821.432764984,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,26.423734224,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2018-12-01,DEC18,549861.25,100.0,4.797688445,2965.601125145,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.990569047,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-01-01,JAN19,549861.25,100.0,4.902489691,3003.2564154,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,28.202313532,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-02-01,FEB19,549861.25,100.0,4.811196911,2958.114620964,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,29.268623859,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-03-01,MAR19,549861.25,100.0,5.153831006,3170.668245951,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.016161001,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-04-01,APR19,549861.25,100.0,4.841852216,2963.837009923,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.27298996,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-05-01,MAY19,549861.25,100.0,4.784765611,2954.390714365,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.391128328,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-06-01,JUN19,549861.25,100.0,4.514856508,2795.771461477,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.756343911,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-07-01,JUL19,549861.25,100.0,4.671004625,2888.77718375,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.186096429,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Large,2019-08-01,AUG19,549861.25,100.0,4.975312071,3132.962856946,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.49449376,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2017-06-01,JUN17,549861.25,100.0,2.078028158,1258.876216765,1684.052097026,114029.27319028499,10488.893694279,1182.13865302,20.482906827,1731.402671006,1,0,0,0,0,1,0,0,0,0
Grocers/GS Med,2017-07-01,JUL17,549861.25,100.0,2.057495157,1248.573083158,1748.838736082,114029.27319028499,10400.101867745,1208.09993616,21.147628349,1713.809108379,1,0,0,0,0,1,0,0,0,0
Grocers/GS Med,2017-08-01,AUG17,549861.25,100.0,2.134363746,1311.723494467,1837.442776642,114029.27319028499,11064.977951403,1240.411920833,20.668573093,1800.431866165,1,0,0,0,0,1,0,0,0,0
Grocers/GS Med,2017-09-01,SEP17,549861.25,100.0,2.069880387,1263.716499296,1867.760362661,114029.27319028499,10889.862100876,1260.5506625255002,22.168708561,1783.684235204,1,0,0,0,0,1,0,1,0,0
Grocers/GS Med,2017-10-01,OCT17,549861.25,100.0,2.221342942,1372.094946155,1976.142326389,114029.27319028499,11948.051860677,1260.5506625255002,22.03688173,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2017-11-01,NOV17,549861.25,100.0,2.165900852,1334.988976624,1943.482175221,114029.27319028499,11983.848946018,1260.5506625255002,21.540093048,1914.335970908,1,0,0,0,0,1,0,1,0,1
Grocers/GS Med,2017-12-01,DEC17,549861.25,100.0,2.170916164,1337.92741293,1976.142326389,114029.27319028499,12396.847409261,1260.5506625255002,21.390628055,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2018-01-01,JAN18,549861.25,100.0,2.209750183,1331.185492991,1976.142326389,114029.27319028499,12735.757784111,1260.5506625255002,22.132127762,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2018-02-01,FEB18,549861.25,100.0,2.137371327,1280.367317297,1976.142326389,114029.27319028499,12663.997902331,1260.5506625255002,23.331758419,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2018-03-01,MAR18,549861.25,100.0,2.261623344,1342.010831569,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,20.581867043,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2018-04-01,APR18,549861.25,100.0,2.021070492,1167.30643816,1976.142326389,114029.27319028499,11931.190854269,1260.5506625255002,22.209581724,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2018-05-01,MAY18,549861.25,100.0,1.977937494,1140.883044133,1969.110743105,114029.27319028499,11682.471239467,1260.5506625255002,21.628141507,1914.335970908,1,0,0,0,0,1,0,1,0,1
Grocers/GS Med,2018-06-01,JUN18,549861.25,100.0,2.018970704,1173.380727006,1976.142326389,114029.27319028499,11808.645492833,1260.5506625255002,21.702976841,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2018-07-01,JUL18,549861.25,100.0,2.139512241,1241.616484166,1976.142326389,114029.27319028499,12441.03441984,1260.5506625255002,22.219752531,1914.335970908,1,0,0,0,1,1,0,1,0,1
Grocers/GS Med,2018-08-01,AUG18,549861.25,100.0,2.285555346,1348.840102674,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.841684667,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2018-09-01,SEP18,549861.25,100.0,2.243876112,1311.909474257,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.36070383,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2018-10-01,OCT18,549861.25,100.0,2.264488958,1313.270014117,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.823303311,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2018-11-01,NOV18,549861.25,100.0,2.228820556,1294.60540073,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,22.006929237,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2018-12-01,DEC18,549861.25,100.0,2.325051919,1333.445437423,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,22.139750777,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-01-01,JAN19,549861.25,100.0,2.426644866,1390.375737823,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,22.377818625,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-02-01,FEB19,549861.25,100.0,2.414457946,1390.036083457,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.9773558,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-03-01,MAR19,549861.25,100.0,2.534635565,1449.19093191,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,20.664203754,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-04-01,APR19,549861.25,100.0,2.381823154,1346.4028065,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,20.340986672,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-05-01,MAY19,549861.25,100.0,2.255738645,1289.254650911,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,19.881156818,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-06-01,JUN19,549861.25,100.0,2.186058634,1249.275216369,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,20.951177176,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-07-01,JUL19,549861.25,100.0,2.257303139,1299.701043133,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.625679129,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Med,2019-08-01,AUG19,549861.25,100.0,2.367269827,1381.851331287,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.782168435,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Small,2017-06-01,JUN17,549861.25,100.0,1.408760163,797.835234465,977.215298064,70714.37331834,5524.857409974,632.535958728,19.45187859,975.539646433,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2017-07-01,JUL17,549861.25,100.0,1.471888495,835.300858663,981.38103542,72185.39174702,5628.80013123,620.525276983,18.768645048,991.854140869,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2017-08-01,AUG17,549861.25,100.0,1.471842077,848.104357276,1070.282671035,73355.95986364,5811.36371484,671.602337679,19.977607514,1008.53268424,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2017-09-01,SEP17,549861.25,100.0,1.442683096,823.591057928,1108.168838849,75664.50658255,5918.226511341,728.178080346,21.072106506,1036.694760633,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2017-10-01,OCT17,549861.25,100.0,1.489342568,866.322468611,1183.119256929,80062.1716662,6328.537612548,797.292481775,21.984699487,1087.973682234,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2017-11-01,NOV17,549861.25,100.0,1.504251487,874.595617999,1114.858151023,82048.02588367,6469.296326776,769.942813713,20.759148118,1112.679782426,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2017-12-01,DEC17,549861.25,100.0,1.543952738,895.175730167,1288.62990185,86137.06797291,6727.952801034,865.365000245,22.372367362,1160.402454851,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-01-01,JAN18,549861.25,100.0,1.611350449,920.228514652,1325.597222563,94515.30587407,7218.695774045,911.056531562,21.622879276,1264.017414075,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-02-01,FEB18,549861.25,100.0,1.513524118,869.739873901,1321.019664236,89134.41617747,7037.282754706,935.752413595,22.923305636,1224.630201859,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-03-01,MAR18,549861.25,100.0,1.676057733,946.442634069,1325.869898118,95635.58388829,7458.261353679,896.199837065,20.356065467,1320.785451176,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-04-01,APR18,549861.25,100.0,1.555478038,857.693727767,1225.03354395,86800.74547793,6703.125213676,864.677662397,21.338629011,1215.651195702,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-05-01,MAY18,549861.25,100.0,1.527360529,837.841598811,1118.070888999,83928.61190446,6472.812298942,760.549622523,19.336423656,1179.974595199,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-06-01,JUN18,549861.25,100.0,1.463942533,816.737804795,1093.887006655,76217.76511498,6084.574135051,742.786095563,20.432121525,1090.615227583,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-07-01,JUL18,549861.25,100.0,1.503890877,833.457014398,1271.977678606,82022.35145896,6362.719197326,851.089169968,22.239265672,1148.089845933,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-08-01,AUG18,549861.25,100.0,1.574484526,871.908101309,1255.223763955,86506.29667451,6682.146744972,872.483823137,21.691767727,1206.656600023,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-09-01,SEP18,549861.25,100.0,1.608873984,906.160538883,1287.870831984,86657.04127593,7127.206363264,836.467312946,19.830515876,1265.424437045,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-10-01,OCT18,549861.25,100.0,1.607844211,864.130442478,1404.666834204,89300.84476105,6905.534246276,948.818632927,22.153508438,1284.878152232,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-11-01,NOV18,549861.25,100.0,1.676034812,928.269818614,1369.408022408,88639.34467644,7417.91551292,912.294416443,20.434573802,1339.339531034,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2018-12-01,DEC18,549861.25,100.0,1.710257444,938.804125771,1450.088759463,93372.10738212,7586.94554242,956.004822103,20.7504668,1382.144553161,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-01-01,JAN19,549861.25,100.0,1.736301525,944.828654841,1670.529771534,98033.33141187,7949.826094979,1134.135395889,23.289300278,1460.931048593,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-02-01,FEB19,549861.25,100.0,1.698247402,911.239861494,1560.008845051,95987.95249034,7881.632496015,1149.779746912,23.482886483,1468.873617053,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-03-01,MAR19,549861.25,100.0,1.869470887,989.654731826,1554.176309884,107289.07371561,8681.439341979,1002.779686993,18.344253649,1639.935381713,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-04-01,APR19,549861.25,100.0,1.728710835,919.548834681,1405.476257982,98297.99339189,7860.349416298,905.675004573,18.386718573,1477.710665401,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-05-01,MAY19,549861.25,100.0,1.680616097,913.058795171,1348.831405471,91687.67350713,7457.343795443,853.951506281,18.66381942,1372.631432591,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-06-01,JUN19,549861.25,100.0,1.519878476,821.57781266,1219.28933009,82548.38546893,6659.340039406,801.761640547,19.524286637,1231.945098084,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-07-01,JUL19,549861.25,100.0,1.554965897,848.187836189,1283.827482531,82509.03828092,6718.309249127,824.83039777,20.090793643,1231.654277718,1,0,0,0,0,0,0,0,0,0
Grocers/GS Small,2019-08-01,AUG19,549861.25,100.0,1.653101917,922.493512959,1398.218571739,86725.57881458,7422.170631759,867.170151414,19.559526293,1330.047780961,1,0,0,0,0,0,0,0,0,0
Grocers/GS Total,2017-06-01,JUN17,549861.25,100.0,2.574293948,1602.770091568,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.682384008,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2017-07-01,JUL17,549861.25,100.0,2.587675689,1617.543107472,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.885020119,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2017-08-01,AUG17,549861.25,100.0,2.697262386,1711.383899111,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,21.672560836,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2017-09-01,SEP17,549861.25,100.0,2.62703836,1658.871403881,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.638656823,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2017-10-01,OCT17,549861.25,100.0,2.774063615,1766.766255884,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.861306992,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2017-11-01,NOV17,549861.25,100.0,2.731172812,1741.532634284,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.72039219,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2017-12-01,DEC17,549861.25,100.0,2.784620894,1775.532677652,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.104484948,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-01-01,JAN18,549861.25,100.0,2.86792055,1809.936226783,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.082475855,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-02-01,FEB18,549861.25,100.0,2.686348935,1686.843851585,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,26.34970601,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-03-01,MAR18,549861.25,100.0,2.8996588,1782.427805784,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,22.846523241,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-04-01,APR18,549861.25,100.0,2.689309195,1621.744444766,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.07633564,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-05-01,MAY18,549861.25,100.0,2.647036053,1588.845897562,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.278535313,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-06-01,JUN18,549861.25,100.0,2.620375984,1576.587746246,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.576093926,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-07-01,JUL18,549861.25,100.0,2.754489763,1656.670428133,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.749114594,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-08-01,AUG18,549861.25,100.0,2.872304086,1736.502716488,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.221984546,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-09-01,SEP18,549861.25,100.0,2.872465949,1736.13499368,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.179001573,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-10-01,OCT18,549861.25,100.0,2.922551756,1738.474752127,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.633349564,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-11-01,NOV18,549861.25,100.0,2.903805508,1733.954970663,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,24.217884857,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2018-12-01,DEC18,549861.25,100.0,3.02165506,1796.388684081,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,23.509759835,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2019-01-01,JAN19,549861.25,100.0,3.085696108,1820.898612834,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,25.720035792,1914.335970908,1,0,0,0,1,1,1,1,0,1
Grocers/GS Total,2019-02-01,FEB19,549861.25,100.0,3.037801157,1794.908069667,1976.142326389,114029.27319028499,13049.274921417751,1260.5506625255002,26.801189675,1914.335970908,1,0,0,0,1,1,1,1,0,1
